id,p_mean,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,dams_num,aquitard_perc,aquifer_perc,aquifer_aquitard_mixed_perc,kf_very_high_perc,kf_high_perc,kf_medium_perc,kf_moderate_perc,kf_low_perc,kf_very_low_perc,kf_extremely_low_perc,kf_very_high_to_high_perc,kf_medium_to_moderate_perc,kf_low_to_extremely_low_perc,kf_highly_variable_perc,kf_moderate_to_low_perc,cavity_fissure_perc,cavity_pores_perc,cavity_fissure_karst_perc,cavity_fissure_pores_perc,rocktype_sediment_perc,rocktype_metamorphite_perc,rocktype_magmatite_perc,consolidation_solid_rock_perc,consolidation_unconsolidated_rock_perc,geochemical_rocktype_silicate_perc,geochemical_rocktype_silicate_carbonatic_perc,geochemical_rocktype_carbonatic_perc,geochemical_rocktype_sulfatic_perc,geochemical_rocktype_silicate_organic_components_perc,geochemical_rocktype_anthropogenically_modified_through_filling_perc,geochemical_rocktype_sulfatic_halitic_perc,geochemical_rocktype_halitic_perc,waterbody_perc,no_data_perc,q_mean,runoff_ratio,flow_perc_complete,slope_fdc,hfd_mean,Q5,Q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq,artificial_surfaces_perc,agricultural_areas_perc,forests_and_seminatural_areas_perc,wetlands_perc,water_bodies_perc,training_perc_complete,validation_perc_complete,testing_perc_complete,clay_0_30cm_mean,clay_30_100cm_mean,clay_100_200cm_mean,silt_0_30cm_mean,silt_30_100cm_mean,silt_100_200cm_mean,sand_0_30cm_mean,sand_30_100cm_mean,sand_100_200cm_mean,coarse_fragments_0_30cm_mean,coarse_fragments_30_100cm_mean,coarse_fragments_100_200cm_mean,bulk_density_0_30cm_mean,bulk_density_30_100cm_mean,bulk_density_100_200cm_mean,soil_organic_carbon_0_30cm_mean,soil_organic_carbon_30_100cm_mean,soil_organic_carbon_100_200cm_mean,gauge_lat,gauge_lon,gauge_easting,gauge_northing,area_metadata,gauge_elev,area,elev_mean,elev_min,elev_5,elev_50,elev_95,elev_max
DE110400,2.43,0.17,0.07,15.37,1.16,218.56,3.84,1,50.59,19.08,30.33,0,0.04,3.49,14.53,39.34,0,4.94,0,1.01,6.31,0,30.33,60.14,4.37,35.48,0,100,0,0,95.63,4.37,12.98,48.81,23.24,14.97,0,0,0,0,0,0,0.94,0.39,94.29,2.1,161.29,0.2,2.64,2.83,1.6,12.72,3.85,0,11.11,51.29,37.55,0.02,0.03,100,100,80.97,30.16,31.8,32.1,44.63,42.93,41.86,16.94,17,17.76,13.1,18.21,20.39,1.13,1.37,1.41,32.84,9.84,7.33,48.534809,9.133615,4256993,2824974,2313.88,305,2334.24,595.39,304.5,399.38,593.59,813.12,1030.19
DE110410,2.6,0.29,0.08,17.04,1.15,223.29,3.75,2,29.6,62.52,7.88,0,0,5.22,11.3,12.69,0.04,3.81,0,46,13.05,0,7.88,23.97,6.71,69.32,0,97.76,0,2.24,93.29,6.71,2.24,27,70.77,0,0,0,0,0,0,0,1.68,0.65,100,1.38,179.86,0.54,3.73,0.14,1.67,1.51,4.73,0,9.99,37.56,52.45,0,0,100,100,100,30.64,31.66,32.09,45.03,43.92,43.46,16.25,16.33,16.36,14.96,21.54,24.24,1.11,1.36,1.41,37.04,12.03,9.23,48.561403,9.267024,4266877,2827823,159.29,322.66,159.42,640.56,322.99,378.05,699.41,814.01,888.04
DE110420,2.69,0.12,0.06,15.26,1.2,203.86,3.84,1,65.18,5.49,29.33,0,0,2.32,0,52.69,0,8.25,0.19,2.98,4.25,0,29.33,79.35,2.52,18.14,0,100,0,0,97.48,2.52,25.93,44.78,6.56,22.72,0,0,0,0,0,0,1.1,0.41,94.88,2.26,153.98,0.22,3.36,5.45,1.6,22.11,4.51,0,13.56,43.26,43.18,0,0,100,100,99.95,30.72,31.07,31.74,38.03,37.29,35.93,19.63,20.03,20.72,12.79,18.34,20.71,1.1,1.38,1.42,34.21,8.51,5.74,48.804221,9.517501,4285545,2854663,415.38,242.8,416.7,430.8,242.8,276.27,426.87,628.78,804.59
DE110430,2.56,0.09,0.04,17.62,1.18,225.6,3.87,0,55.57,5.13,39.3,0,0,0,5.13,55.57,0,0,0,0,0,0,39.3,57.51,0.11,42.38,0,100,0,0,99.89,0.11,31.02,11.02,5.13,52.82,0,0,0,0,0,0,0.98,0.39,57.369,1.74,157.92,0.31,2.62,3.41,1.43,0.08,1.5,0,9.13,47.22,43.65,0,0,65.52,0,99.96,28.48,28.08,28.27,41.09,40.21,38.81,22.38,23.67,24.88,13.2,18.98,21.49,1.17,1.44,1.48,31.99,7.79,5.24,48.959294,9.261209,4266882,2872058,504.46,199.9,504.68,365.98,193.17,247.9,345.19,505.48,604.24
DE110440,2.83,0.05,0.06,16.72,1.19,212.36,3.89,0,47.95,0.02,52.03,0,0,0,0.02,47.95,0,0,0,0,0,0,52.03,80.37,0.3,19.33,0,100,0,0,99.7,0.3,51.69,7.1,0.02,41.19,0,0,0,0,0,0,1.17,0.41,98.827,1.77,152.68,0.29,3.45,5.45,1.53,7.77,4.1,0,3.46,30.52,66.02,0,0,97.69,100,99.99,29.34,28.73,28.9,42.25,42.08,40.53,25.8,26.59,27.97,15.04,21.73,24.32,1.18,1.54,1.59,41.27,11.12,7.18,48.990153,9.466778,4281964,2875359,180.69,262.28,180.34,436.25,255.08,298.76,454.71,530.49,604.24
DE110450,2.07,0.11,0.04,17.87,1.17,229.35,4.18,2,66.19,0.66,33.15,0,0,0,0.66,66.19,0,0,0,0,0,0,33.15,38.28,0,61.72,0,100,0,0,100,0,26.25,6.89,0.66,66.19,0,0,0,0,0,0,0.56,0.27,98.213,1.42,166.79,0.2,1.26,1.33,1.69,0.5,2.75,0,11.49,69.09,19.42,0,0,96.01,98.36,99.99,26.77,26.94,26.61,47.02,45.78,45.39,15.43,16.49,17.21,10.6,16.27,19.48,1.21,1.37,1.4,20.51,4.26,2.86,49.066347,9.115809,4256372,2884077,108.85,173.29,109.11,257.34,169.97,194.3,240.89,355.18,489.26
DE110460,2.65,-0.08,0.06,18.28,1.22,222.37,4.09,0,37.07,0,62.93,0,0,0,0,37.07,0,0,0,0,0,0,62.93,100,0,0,0,100,0,0,100,0,100,0,0,0,0,0,0,0,0,0,1.13,0.42,83.734,1.93,162.46,0.34,3.23,2.79,3.88,0.12,2.33,0,0,15.81,84.18,0,0,100,100,99.11,27.96,28.92,29.67,46.61,45.05,41.37,25.37,25.97,28.9,18.86,25.16,28.14,1.15,1.55,1.61,46.71,16.53,12.53,49.493641,9.046116,4251883,2931648,100.75,179.27,100.23,434.92,171.85,280.81,446.64,548.91,598.11
DE110470,2.19,0.06,0.03,17.02,1.17,218.36,4.2,0,59.15,12.7,28.15,0,0,0,12.7,59.13,0,0,0,0,0.02,0,28.15,30.02,0.01,69.96,0,99.98,0,0.02,99.99,0.01,4.16,24.02,12.7,59.12,0,0,0,0,0,0,0.65,0.3,73.283,1.16,177.04,0.28,1.32,0.35,1.21,0.12,2.33,0,10.77,69.12,20.1,0,0,100,78.31,86.34,26.21,26.47,26.77,49.47,47.36,46,14.49,16.33,17.4,9.96,14.64,17.53,1.22,1.38,1.4,23.74,4.72,3.22,49.31047,8.818275,4235054,2911522,256.7,144.83,257.79,228.1,130.79,169.01,227.87,283.2,358.78
DE110480,2.48,-0.03,0.04,17.43,1.19,219.77,4.2,1,32.83,29.8,37.38,0,0,0.04,29.75,32.51,0,0,0,0,0.31,0,37.38,40.89,0.04,59.06,0,99.69,0,0.31,99.96,0.04,25.22,15.72,51.41,7.65,0,0,0,0,0,0,0.82,0.33,91.998,1.91,163.26,0.21,2.16,2.26,1.51,6.64,3.07,0,8.82,61.46,29.72,0,0,100,100,92.43,24.89,25.6,25.26,50.42,47.82,46.53,17.23,19.12,20.75,11.4,17.49,19.93,1.21,1.42,1.45,27.62,6.14,3.94,49.314918,8.840704,4236693,2911990,191.99,148.96,197.11,246.83,145.46,176.83,240.56,333.72,430.18
DE110490,2.38,0.24,0.07,17.15,1.16,227.19,3.93,0,69.59,9.42,20.99,0,0,3.25,3.17,47.14,0,9.07,0,3,13.38,0,20.99,76.55,3.27,20.18,0,100,0,0,96.73,3.27,6.58,69.19,13.92,10.31,0,0,0,0,0,0,0.83,0.35,75.954,2.23,161.54,0.14,2.6,6.5,1.81,28.67,5.27,0,11.46,46.71,41.82,0,0,100,58.32,100,29.98,32.49,32.52,45.45,43.12,42.43,15.47,15.28,15.94,13.65,19.06,21.03,1.11,1.35,1.39,32.72,8.9,6.51,48.40555,8.771182,4229986,2810988,335.84,394.42,335.1,631.28,391.77,480.63,593.68,904.94,1007.25
DE110500,2.97,0.18,0.08,17.25,1.18,221.73,3.82,2,65.89,19.6,14.51,0,0,0,0,6.97,0,26.61,0,19.6,32.31,0,14.51,64.72,0,35.28,0,100,0,0,100,0,0,64.72,35.28,0,0,0,0,0,0,0,1.41,0.47,99.984,2.73,151.94,0.16,5,9.68,2.07,75.2,8.01,0,9.29,55.03,35.68,0,0,100,100,99.95,32.62,31.8,32.21,43.57,43.52,42.82,17.47,18.34,18.62,14.7,20.71,23.42,1.12,1.42,1.48,40.19,14.46,10.86,48.68383,9.775238,4304444,2841189,66,376.11,68.14,564.14,370.88,406.09,545.18,751.58,796.32
DE110510,3.91,-0.12,0.13,16.35,1.25,206.19,3.72,0,44.54,0.22,55.24,0,0.22,0,0,42.33,0,0,0,0,2.21,0,55.24,99.78,0.22,0,0,97.79,0,2.21,99.78,0.22,99.78,0,0.22,0,0,0,0,0,0,0,2.15,0.55,100,1.66,160.67,0.59,5.56,1.07,1.57,3.71,6.74,0,1.16,3.29,95.55,0,0,100,100,100,23.29,22.66,22.01,37.21,35.46,33.57,39.5,41.87,44.41,19.89,25.22,27.69,0.93,1.32,1.42,67.5,25.15,19.13,48.716906,8.542309,4213705,2845901,84.37,491.42,83.61,802.45,483.2,592.72,824.66,951.45,998.29
DE110520,3.54,-0.1,0.11,16.25,1.24,208.81,3.72,0,48.35,0.1,51.55,0,0.1,0,0,46.29,0,0,0,0,2.05,0,51.55,99.9,0.1,0,0,97.95,0,2.05,99.9,0.1,99.61,0.3,0.1,0,0,0,0,0,0,0,1.75,0.49,100,1.61,161.35,0.57,4.37,1.03,1.97,3.71,6.74,0,3.01,4.1,92.73,0.16,0,100,100,100,24.23,23.57,22.95,38.17,36.98,35.35,36.71,38.56,40.81,19.23,23.95,26.08,0.98,1.38,1.48,64.38,23.61,17.93,48.812873,8.582569,4216869,2856510,218.82,359.9,221.2,725.44,357.06,502.45,723.56,907.38,998.29
DE110530,2.72,0.05,0.07,17.38,1.21,221.84,3.92,7,61.64,1.11,37.25,0,0,0,0,59.82,0,1.82,1.11,0,0,0,37.25,98.89,1.11,0,0,100,0,0,98.89,1.11,38.36,61.64,0,0,0,0,0,0,0,0,1.19,0.44,100,3.05,142.46,0.13,4.65,16.67,3.42,67.2,6.14,0,5.73,60.43,33.85,0,0,100,100,100,32.36,31.99,32.26,42.07,41.95,40.79,21.1,21.59,22.47,12.79,18.43,20.91,1.2,1.49,1.53,36.87,9.13,6.4,48.890735,10.007205,4321528,2864165,246.88,376.14,248.95,491.59,370.54,425.45,493.98,547.12,591.4
DE110540,2.4,0.08,0.05,17.68,1.19,230.65,4.12,0,45.83,3.03,51.14,0,0,0,3.03,45.83,0,0,0,0,0,0,51.14,60.93,0,39.07,0,100,0,0,100,0,27.52,23.62,3.03,45.83,0,0,0,0,0,0,0.87,0.36,99.988,2.05,154.23,0.19,2.62,5.03,1.61,13.26,4.22,0,10.24,55.97,33.79,0,0,100,100,99.96,28.2,27.86,28.44,42.79,41.4,39.56,20.37,22.1,23.36,12.61,18.15,20.53,1.19,1.43,1.46,28.54,6.44,4.26,49.240379,9.462322,4281837,2903181,152.19,186.31,151.67,347.73,184.11,239.63,318.36,491.09,526.71
DE110550,2.28,0.08,0.07,16.58,1.2,223.28,4.03,10,33.53,15.31,51.16,0,0,0.98,10.98,28.05,0,3.81,2.77,0.58,1.67,0,51.16,66.18,4.01,29.81,0,100,0,0,95.99,4.01,22.06,45.85,13.11,18.99,0,0,0,0,0,0,0.86,0.38,99.636,2.71,142.06,0.12,3.1,13.35,2.6,52.67,7.25,0,5.02,63.96,30.96,0,0.06,100,100,99.96,33.17,33.62,34.81,45.34,43.98,42.24,17.47,18.38,18.93,12.54,17.01,19.93,1.27,1.48,1.51,27.76,5.42,3.92,49.367375,9.718045,4300516,2917198,1029.99,251.93,1025.06,458.58,239.22,376.84,461.02,531.55,742.35
DE110560,2.19,-0.02,0.05,17.59,1.2,226.02,4.21,0,17.55,65.81,16.63,0,0,0,65.81,17.55,0,0,0,0,0,0,16.63,11.58,0,88.42,0,100,0,0,100,0,5.42,6.16,76.29,12.13,0,0,0,0,0,0,0.92,0.42,98.142,1.55,166.09,0.33,2.07,1.44,1.4,0.08,1.67,0,5.57,65.37,29.06,0,0,95.55,100,100,32.52,32.12,32.15,48.76,47.83,47.31,15.39,16.72,17.21,13.44,20.18,23.92,1.28,1.47,1.49,26.78,5.12,3.39,49.378523,9.373457,4275494,2918592,212.69,210.71,213.45,341.77,207.89,276.44,340.88,403.98,474.44
DE110570,2.71,-0.03,0.08,16.57,1.2,219.28,3.93,1,55.6,18.28,26.12,0,0.02,0,18.26,55.6,0,0,0,0,0,0,26.12,66.1,0.18,33.72,0,100,0,0,99.82,0.18,64.97,1.25,28.09,5.7,0,0,0,0,0,0,1.01,0.37,100,2,152.68,0.25,2.89,2.81,2.62,10.09,5.7,0,7.86,36.65,55.4,0,0.09,100,100,100,29.68,30.02,29.9,43.16,42.62,41.55,22.13,22.33,23.53,14.88,20.78,22.52,1.09,1.43,1.49,45.75,16.03,11.55,48.726474,8.734376,4227859,2846703,587.61,337.06,585.8,603.09,327.45,454.52,593.77,770.23,908.97
DE110600,2.38,0.43,0.06,18.02,1.17,232.83,3.89,0,21.3,47.72,30.99,0,47.72,0,0,0,0,0,0,0,21.3,0,30.99,0,100,0,0,100,0,0,0,100,0,67.75,32.25,0,0,0,0,0,0,0,0.66,0.28,65.954,0.94,171.11,0.32,1.47,1.4,1.34,10.09,5.7,0,5.07,67.35,25.9,0.95,0.72,86.04,0,100,22.03,22.31,21.13,43.84,43.04,42.64,29.48,30.01,31.58,9.66,13.5,17.67,1.24,1.46,1.51,29.57,8.36,6.46,48.239966,9.86108,4310676,2791836,94,497.49,100.11,584.35,493.75,504.3,595.7,652.38,696.8
DE110610,3.94,-0.19,0.14,13.17,1.2,163.05,3.57,0,80.06,0,19.94,0,0,0,0,22.84,51.23,0,0,0,5.99,0,19.94,100,0,0,0,35.68,51.23,13.09,100,0,99.96,0.04,0,0,0,0,0,0,0,0,2.04,0.52,52.327,2.41,142.52,0.3,6.53,5.82,2.7,38.06,5.04,0,2.25,35.85,61.9,0,0,53.43,0,100,25.11,25.76,24.72,45.42,44.51,44.31,28.42,28.67,29.92,17.26,21.23,23.52,1.06,1.4,1.49,57.28,21.15,15.27,48.073242,8.389992,4200972,2774604,29.82,765.72,29.78,909.46,760.71,819.08,913.26,986.51,1044.1
DE110620,3.04,0.32,0.08,17.35,1.17,220.32,3.79,0,10.27,37.44,52.29,0,37.44,0,0,0,0,0,0,0,10.27,0,52.29,0,100,0,0,100,0,0,0,100,0,65.94,34.06,0,0,0,0,0,0,0,1.26,0.42,58.812,1.29,172.88,0.52,2.96,0.22,1.29,38.06,5.04,0,3.59,66.21,22.12,7.41,0.67,68.94,0,100,24.05,23.49,22.65,38.53,37.52,38.65,33.85,35.42,35.13,10.9,14.6,17.6,1.2,1.43,1.49,46.35,14.88,10.83,47.847065,9.967069,4318533,2748162,152.53,638.12,151.84,685.4,636.3,648.42,675.71,756.37,798.54
DE110640,2.49,0.22,0.1,17.16,1.14,223.53,3.85,0,9.81,75.12,15.07,0,0,0,0.58,8.15,0,0,0,74.54,1.66,0,15.07,8.21,0,91.79,0,100,0,0,100,0,0,8.21,91.79,0,0,0,0,0,0,0,0.88,0.35,55.945,2.13,168.74,0.18,2.47,0.87,2.75,18.16,5.07,0,13.35,32.56,54.09,0,0,62.1,0,99.97,28.67,30.26,30.2,44.5,42.95,43.03,17.32,17.28,17.26,14.76,20.62,22.49,1.06,1.32,1.38,42.84,13.28,9.78,48.091691,9.149767,4257633,2775712,145.2,595.68,146.57,820.52,591.5,677.06,832.87,929.08,987.5
DE110650,2.35,0.19,0.09,18.07,1.16,231.32,3.96,1,20.36,79.6,0.04,0,0,0,0,20.36,0,0,0,79.6,0,0,0.04,0,0.04,99.96,0,100,0,0,99.96,0.04,0,0.04,99.96,0,0,0,0,0,0,0,0.24,0.1,59.41,2.78,183.71,0,0.84,4.51,7.12,64.9,8.87,0.06,4.85,58.65,36.5,0,0,70.38,0,100,31.1,29.65,29.39,49.01,49.54,49.34,16.62,17.55,18.01,12.84,18.9,22.03,1.23,1.49,1.53,30.94,7.67,5.81,48.513751,9.987812,4320099,2822257,107.04,531.33,99.26,631.87,524.55,564.16,634.73,696.53,745.24
DE110660,2.45,0.24,0.1,16.41,1.14,220.29,3.78,0,11.32,83.15,5.52,0,0.13,2.8,2.63,11.26,0.03,0,0,77.59,0.03,0,5.52,3.08,3.47,93.45,0,100,0,0,96.53,3.47,0,6.21,93.79,0,0,0,0,0,0,0,0.85,0.35,57.38,1.49,179.21,0.31,1.81,0,0,64.9,8.87,0,5.33,48.42,46.26,0,0,65.52,0,100,31.26,32.83,33.05,47.97,46.34,45.98,16.86,16.92,17.06,14.76,21.36,23.62,1.16,1.42,1.46,40.97,12.47,9.51,48.083733,9.275508,4266995,2774727,451.58,584.3,437.71,764.79,579.9,646.14,768.13,869.51,949.87
DE110670,2.29,0.19,0.08,17.63,1.16,230.89,3.96,1,25.95,67.78,6.26,0,0,0,0,25.35,0,0,0,67.78,0.6,0,6.26,0,6.86,90.61,2.52,100,0,0,93.14,6.86,0,9.39,90.61,0,0,0,0,0,0,0,0.08,0.04,61.741,4.2,187.81,0,0.32,23.58,25.35,113.46,60.99,0.14,4.46,59.57,35.97,0,0,76.07,0,99.84,30.18,29.55,29.2,47.52,47.29,46.74,18.95,19.81,20.72,12.22,17.61,20.66,1.24,1.48,1.52,29.21,7.25,5.49,48.579448,10.213069,4336727,2829583,316.49,452.96,309.04,597.35,451.77,511.37,591.81,682.79,745.24
DE110680,4.14,-0.17,0.15,16.72,1.23,204.73,3.56,1,93.84,2.19,3.97,0,0,2.19,0,7.83,64.88,0,0,0,21.14,0,3.97,97.81,2.19,0,0,10.91,64.88,24.22,97.81,2.19,97.81,2.19,0,0,0,0,0,0,0,0,2.54,0.61,57.38,2.38,144.67,0.4,8.12,5.67,2.7,32.03,8.06,0,2.65,25.58,71.77,0,0,65.52,0,100,23.05,23.34,22.49,38.22,37.19,37.03,37.97,38.71,39.72,21.2,25.08,27.07,1,1.34,1.44,63.16,22.54,16.01,47.989742,8.35337,4198041,2765387,158.01,740.03,164.95,976.52,738.55,836.16,982.77,1090.11,1159.79
DE110690,3.14,-0.08,0.11,16.76,1.2,217.32,3.78,0,62.8,13.32,23.88,0,0,0,13.32,38.92,17.24,0,0,0,6.64,0,23.88,66.9,0.86,32.24,0,74.51,17.24,8.25,99.14,0.86,66.65,1.1,21.95,10.3,0,0,0,0,0,0,1.45,0.46,55.953,2.14,147.5,0.31,4.31,4.66,2.08,13.87,5.02,0,13.09,36.8,50.11,0,0,62.1,0,100,26.93,27.47,27.09,42.61,41.98,41.67,20.62,20.72,21.4,14.06,17.8,19.94,1.02,1.3,1.36,44.45,13.87,10.06,47.955843,8.490414,4208197,2761402,192.7,680.97,181.99,816.73,677.28,703.64,806.25,955.45,1044.1
DE110700,2.4,0.44,0.06,17.97,1.16,231.11,3.87,0,15.01,57.52,27.47,0,57.52,0,0,8.95,0.32,0,0,0,5.75,0,27.47,0,91.02,0,8.98,100,0,0,8.95,91.05,0,45.19,54.81,0,0,0,0,0,0,0,1.01,0.42,54.525,0.8,177.32,0.56,1.91,0.16,1.2,13.87,5.02,0,8.3,67.95,23.74,0,0,58.69,0,100,21.77,22.06,21.14,42.31,41.42,40.85,29.7,30.29,31.78,9.65,13.46,17.15,1.22,1.43,1.48,29.3,8.16,6.5,48.238603,9.831224,4308457,2791689,409.07,503.02,391.95,592.46,497.18,515.94,589.67,677.93,787.96
DE110710,2.45,0.43,0.05,17.66,1.17,230.64,3.81,0,27.07,56.34,16.58,0,56.34,0,0,0.06,0,0,0,0,27.01,0,16.58,0,99.71,0,0.29,100,0,0,0,100,0.06,80.44,19.5,0,0,0,0,0,0,0,0.99,0.4,51.662,0.72,181.74,0.54,2.05,0.77,1.42,13.87,5.02,0,12.06,65.98,21.96,0,0,51.84,0,99.99,21.5,21.64,20.2,41.05,40.2,40.41,28.78,29.49,30.72,9.2,13.09,16.92,1.18,1.39,1.44,30.45,8.83,7.01,48.245053,9.868799,4311251,2792400,134.61,496.53,126.2,600.19,494.35,518.96,593.51,688.97,759.13
DE110730,2.26,0.32,0.06,18.3,1.14,233.17,4.03,0,11.94,36.01,52.05,0,7.7,0,10.73,7.63,0,0,0,17.58,4.31,0,52.05,0,56.92,28.31,14.77,100,0,0,35.18,64.82,0.76,63.25,35.99,0,0,0,0,0,0,0,0.49,0.22,53.817,1.71,159.54,0.13,1.35,3.22,1.49,7.38,5.46,0,3.65,58.42,37.66,0,0.28,56.99,0,100,26.87,28.64,26.77,43.47,42.48,42.28,27.08,26.3,28.38,12.11,16.21,18.98,1.25,1.45,1.49,29.35,7.71,5.65,48.005936,9.163832,4258576,2766170,199.94,593.21,221.56,677.13,592.01,619.26,666.48,771.94,841.86
DE110750,2.58,0.23,0.11,17.06,1.13,221.27,3.83,1,48.39,38.73,12.89,0,0,0,0.12,16.88,0,0,0,38.61,31.51,0,12.89,46.17,0.41,53.42,0,100,0,0,99.59,0.41,0,46.17,53.83,0,0,0,0,0,0,0,1.16,0.45,53.098,2.27,160.81,0.2,3.53,3.06,2.12,28.14,6.49,0,6.87,35.87,57.26,0,0,55.27,0,100,29.45,30.72,30.95,47.37,46.16,45.46,18.91,18.85,19.32,17.12,22.22,24.28,1.08,1.39,1.46,52.45,17.96,13.27,48.034611,8.9433,4242157,2769567,131.78,643.19,131.59,867.73,631.08,724.6,885.34,969.34,1031.37
DE110780,2.46,0.43,0.05,17.3,1.16,230.13,3.85,0,8.27,61.85,29.89,0,61.85,0,0,0,0.43,0,0,0,7.84,0,29.89,0,100,0,0,100,0,0,0,100,0,39.06,60.94,0,0,0,0,0,0,0,1.1,0.45,48.811,0.72,178.06,0.63,2.03,0.12,1,28.14,6.49,0,8.52,68.58,22.9,0,0,45.01,0,100,21.76,22.23,21.09,41.81,40.95,40.76,29.85,30.24,31.57,9.8,13.69,17.27,1.21,1.43,1.47,30.8,8.75,6.94,48.151743,9.794756,4305721,2782042,307.18,521.77,287.43,606.63,518.18,544.31,598.58,688.24,787.96
DE110790,2.55,0.42,0.06,17.79,1.18,232.13,3.84,0,22.48,48.15,29.37,0,48.15,0,0,0.14,0,0,0,0,22.35,0,29.37,0,100,0,0,100,0,0,0,100,0.14,80.98,18.88,0,0,0,0,0,0,0,1.21,0.47,48.795,0.65,174.7,0.7,2.51,1.03,1.31,28.14,6.49,0,6.96,72.66,20.37,0,0,45.01,0,99.95,23.67,23.99,21.74,41.07,40.29,41.93,29.72,30.18,30.79,9.71,13.79,17.54,1.21,1.44,1.49,36.21,11.09,8.77,48.086929,9.943128,4316760,2774819,57.22,564.97,58.11,651.19,564.61,589.55,656,701.85,759.13
DE110810,4.44,-0.2,0.15,17.41,1.22,206.3,3.6,0,100,0,0,0,0,0,0,1.52,98.48,0,0,0,0,0,0,100,0,0,0,0,98.48,1.52,100,0,100,0,0,0,0,0,0,0,0,0,3.03,0.68,50.239,2.4,141.35,0.43,9.31,6.35,2.96,34.38,11.35,0,0,31.61,68.39,0,0,48.43,0,100,23.3,22.98,22.37,35.9,35.15,35.23,40.8,41.87,42.41,22.06,25.77,27.96,1.01,1.31,1.38,67.22,23.02,16.16,48.021944,8.277182,4192434,2769094,9.66,851.45,9.74,1006.13,849.41,904.75,1012.27,1095.58,1133.21
DE110820,2.73,0.37,0.07,17.39,1.17,225.63,3.8,0,7.24,58.75,34.01,0,58.75,0,0,0,0,0,0,0,7.24,0,34.01,0,100,0,0,100,0,0,0,100,0,66.21,33.79,0,0,0,0,0,0,0,0.92,0.34,45.952,0.98,168.48,0.36,2.59,5.26,1.35,34.38,11.35,0,1.12,81.18,17.7,0,0,38.17,0,100,27.25,25.93,23.14,39.44,39.27,41.05,32.56,34.05,35.06,10.98,15.06,19.04,1.26,1.51,1.56,44.01,16.03,13.07,47.990502,9.966625,4318507,2764102,24.69,629.95,24.99,684.67,629.63,654.32,682.75,718.18,753.83
DE110830,2.98,0.32,0.08,18,1.17,223.41,3.76,0,8.09,85.76,6.15,0,85.76,0,0,0,0,0,0,0,8.09,0,6.15,0,100,0,0,100,0,0,0,100,0,93.15,6.85,0,0,0,0,0,0,0,1.75,0.59,44.513,0.66,178.43,1.02,3.28,0.7,1.05,34.38,11.35,0,1.21,54.98,43.8,0,0,34.75,0,99.96,24.64,23.58,21.87,38.3,37.7,39.77,35.8,37.46,37.11,10.99,15.57,19.31,1.2,1.48,1.54,51.46,17.43,12.78,47.977491,9.985376,4319907,2762656,29.53,632.84,29.81,718.08,632.84,661.86,727.21,752.79,789.4
DE110840,2.89,0.34,0.08,18.44,1.18,229.37,3.8,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,100,0,0,0,0,0,0,0,0,1.36,0.47,37.383,1.57,161.12,0.39,4.38,8.48,1.41,0.44,2.2,0,0,73.97,26.03,0,0,17.66,0,100,26.28,25.16,23.52,39,38.56,41.25,34.72,36.28,35.23,10.97,15.33,19.27,1.24,1.5,1.56,51.96,19.56,15.15,47.951783,10.041772,4324121,2759800,7.25,653.99,7.07,705.65,653.68,669.62,706.14,741.24,763.04
DE110860,2.52,0.31,0.07,17.64,1.17,229.38,3.81,0,15.71,29.45,54.85,0,29.45,0,0,0,0,0,0,0,15.71,0,54.85,0,100,0,0,100,0,0,0,100,0,78.2,21.8,0,0,0,0,0,0,0,0.69,0.28,41.431,1.68,154.79,0.18,1.77,0.75,1.62,8.86,5.39,0,3.78,68.73,24.99,1.6,0.89,27.35,0,100,22.68,23.72,21.88,42.15,41.63,41.08,31.3,30.78,33.17,10.94,14.95,17.87,1.23,1.45,1.5,30.59,8.85,6.76,47.968256,9.365719,4273612,2761833,95.65,598.43,108.58,646.23,598.22,607.99,638.27,718.19,789.11
DE110870,4.91,0.16,0.13,17.19,1.21,205.27,3.6,0,0,11.79,88.21,0,11.79,0,0,0,0,0,0,0,0,0,88.21,0,100,0,0,100,0,0,0,100,0,88.21,11.79,0,0,0,0,0,0,0,3.11,0.63,47.145,2,173.12,0.64,9.42,3.47,1.73,16.78,5.97,0,0.31,10.78,88.91,0,0,41.02,0,100,25.42,24.74,26.69,38.24,37.64,38.83,36.34,37.63,34.48,9.12,12.78,13.78,0.98,1.28,1.36,60.51,21.58,16.76,47.748151,10.126636,4330501,2737179,19.84,770.97,18.62,941.01,770.34,820.36,939.35,1066.3,1143.87
